UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7576,2023-02-06,金門縣,全區,91.40,87.80,0.50,75.80,17.00,0.00,0.00,0.00
7577,2023-02-06,金門縣,6個月-4歲,43.10,25.00,2.70,0.00,0.00,0.00,0.00,0.00
7578,2023-02-06,金門縣,5-11歲,86.80,67.70,0.10,5.70,0.00,0.00,0.00,0.00
7579,2023-02-06,金門縣,12-17歲,96.40,89.40,0.10,67.20,3.30,0.00,0.00,0.00
7580,2023-02-06,金門縣,18-29歲,96.80,94.70,0.30,84.70,10.00,0.00,0.00,0.00
7581,2023-02-06,金門縣,30-49歲,94.90,92.50,0.40,83.80,15.30,0.00,0.00,0.00
7582,2023-02-06,金門縣,50-64歲,91.80,89.70,0.50,80.70,20.70,0.00,0.00,0.00
7583,2023-02-06,金門縣,65-74歲,92.50,90.50,0.70,82.20,33.70,6.80,0.00,0.00
7584,2023-02-06,金門縣,75歲以上,80.60,75.90,0.70,64.30,27.30,4.40,0.00,0.00
7831,2023-01-30,金門縣,全區,91.40,87.80,0.50,75.70,16.80,0.00,0.00,0.00
7832,2023-01-30,金門縣,6個月-4歲,43.40,24.80,2.60,0.00,0.00,0.00,0.00,0.00
7833,2023-01-30,金門縣,5-11歲,86.90,67.60,0.10,5.30,0.00,0.00,0.00,0.00
7834,2023-01-30,金門縣,12-17歲,95.90,89.00,0.10,66.80,3.10,0.00,0.00,0.00
7835,2023-01-30,金門縣,18-29歲,97.00,94.90,0.30,84.80,9.70,0.00,0.00,0.00
7836,2023-01-30,金門縣,30-49歲,94.90,92.50,0.40,83.70,15.00,0.00,0.00,0.00
7837,2023-01-30,金門縣,50-64歲,91.80,89.60,0.50,80.70,20.50,0.00,0.00,0.00
7838,2023-01-30,金門縣,65-74歲,92.40,90.40,0.70,82.10,33.50,6.50,0.00,0.00
7839,2023-01-30,金門縣,75歲以上,80.50,75.70,0.80,64.30,27.20,4.30,0.00,0.00
8086,2023-01-16,金門縣,全區,91.40,87.80,0.50,75.60,16.30,0.00,0.00,0.00
8087,2023-01-16,金門縣,6個月-4歲,43.50,24.40,2.50,0.00,0.00,0.00,0.00,0.00
8088,2023-01-16,金門縣,5-11歲,87.00,67.40,0.10,4.90,0.00,0.00,0.00,0.00
8089,2023-01-16,金門縣,12-17歲,96.10,89.30,0.10,67.10,2.90,0.00,0.00,0.00
8090,2023-01-16,金門縣,18-29歲,97.20,95.10,0.30,84.90,9.10,0.00,0.00,0.00
8091,2023-01-16,金門縣,30-49歲,94.80,92.40,0.40,83.60,14.30,0.00,0.00,0.00
8092,2023-01-16,金門縣,50-64歲,91.80,89.60,0.50,80.60,20.10,0.00,0.00,0.00
8093,2023-01-16,金門縣,65-74歲,92.10,90.10,0.80,81.80,33.10,6.10,0.00,0.00
8094,2023-01-16,金門縣,75歲以上,80.30,75.60,0.70,64.10,27.00,4.00,0.00,0.00
8341,2023-01-09,金門縣,全區,91.50,87.80,0.50,75.50,0.00,0.00,0.00,0.00
8342,2023-01-09,金門縣,6個月-4歲,42.50,22.90,1.70,0.00,0.00,0.00,0.00,0.00
8343,2023-01-09,金門縣,5-11歲,87.50,67.30,0.10,3.50,0.00,0.00,0.00,0.00
8344,2023-01-09,金門縣,12-17歲,95.90,88.90,0.10,67.10,0.00,0.00,0.00,0.00
8345,2023-01-09,金門縣,18-29歲,97.00,94.80,0.30,84.50,0.00,0.00,0.00,0.00
8346,2023-01-09,金門縣,30-49歲,95.00,92.60,0.40,83.70,0.00,0.00,0.00,0.00
8347,2023-01-09,金門縣,50-64歲,91.80,89.60,0.50,80.60,19.20,0.00,0.00,0.00
8348,2023-01-09,金門縣,65-74歲,93.00,91.00,0.80,82.50,32.80,5.30,0.00,0.00
8349,2023-01-09,金門縣,75歲以上,80.30,75.60,0.70,64.10,26.60,3.40,0.00,0.00
8596,2023-01-02,金門縣,全區,91.50,87.80,0.50,75.50,0.00,0.00,0.00,0.00
8597,2023-01-02,金門縣,6個月-4歲,42.50,22.90,1.70,0.00,0.00,0.00,0.00,0.00
8598,2023-01-02,金門縣,5-11歲,87.50,67.30,0.10,3.50,0.00,0.00,0.00,0.00
8599,2023-01-02,金門縣,12-17歲,95.90,88.90,0.10,67.10,0.00,0.00,0.00,0.00
8600,2023-01-02,金門縣,18-29歲,97.00,94.80,0.30,84.50,0.00,0.00,0.00,0.00
8601,2023-01-02,金門縣,30-49歲,94.90,92.60,0.40,83.60,0.00,0.00,0.00,0.00
8602,2023-01-02,金門縣,50-64歲,91.80,89.70,0.50,80.60,18.30,0.00,0.00,0.00
8603,2023-01-02,金門縣,65-74歲,92.80,90.70,0.80,82.20,32.20,4.70,0.00,0.00
8604,2023-01-02,金門縣,75歲以上,80.10,75.40,0.70,63.90,26.20,3.10,0.00,0.00
8851,2022-12-26,金門縣,全區,91.40,87.70,0.50,75.40,0.00,0.00,0.00,0.00
8852,2022-12-26,金門縣,6個月-4歲,42.20,22.40,1.40,0.00,0.00,0.00,0.00,0.00
8853,2022-12-26,金門縣,5-11歲,87.50,67.10,0.10,2.70,0.00,0.00,0.00,0.00
8854,2022-12-26,金門縣,12-17歲,95.90,88.90,0.10,67.00,0.00,0.00,0.00,0.00
8855,2022-12-26,金門縣,18-29歲,97.00,94.90,0.30,84.50,0.00,0.00,0.00,0.00
8856,2022-12-26,金門縣,30-49歲,94.90,92.60,0.40,83.50,0.00,0.00,0.00,0.00
8857,2022-12-26,金門縣,50-64歲,91.80,89.70,0.50,80.50,17.80,0.00,0.00,0.00
8858,2022-12-26,金門縣,65-74歲,92.60,90.50,0.80,82.00,31.80,4.30,0.00,0.00
8859,2022-12-26,金門縣,75歲以上,80.00,75.30,0.70,63.80,26.00,2.90,0.00,0.00
9106,2022-12-19,金門縣,全區,91.40,87.70,0.50,75.30,0.00,0.00,0.00,0.00
9107,2022-12-19,金門縣,6個月-4歲,41.80,21.80,1.00,0.00,0.00,0.00,0.00,0.00
9108,2022-12-19,金門縣,5-11歲,87.70,67.20,0.10,1.50,0.00,0.00,0.00,0.00
9109,2022-12-19,金門縣,12-17歲,95.70,88.70,0.10,66.90,0.00,0.00,0.00,0.00
9110,2022-12-19,金門縣,18-29歲,97.10,95.00,0.30,84.50,0.00,0.00,0.00,0.00
9111,2022-12-19,金門縣,30-49歲,94.90,92.50,0.40,83.50,0.00,0.00,0.00,0.00
9112,2022-12-19,金門縣,50-64歲,91.80,89.60,0.50,80.50,17.50,0.00,0.00,0.00
9113,2022-12-19,金門縣,65-74歲,92.50,90.40,0.80,81.90,31.70,4.20,0.00,0.00
9114,2022-12-19,金門縣,75歲以上,80.00,75.30,0.70,63.70,25.80,2.80,0.00,0.00
9361,2022-12-14,金門縣,全區,91.40,87.70,0.50,75.30,0.00,0.00,0.00,0.00
9362,2022-12-14,金門縣,6個月-4歲,42.00,21.70,0.60,0.00,0.00,0.00,0.00,0.00
9363,2022-12-14,金門縣,5-11歲,87.80,67.10,0.00,0.80,0.00,0.00,0.00,0.00
9364,2022-12-14,金門縣,12-17歲,95.90,88.90,0.10,66.90,0.00,0.00,0.00,0.00
9365,2022-12-14,金門縣,18-29歲,97.20,95.00,0.30,84.50,0.00,0.00,0.00,0.00
9366,2022-12-14,金門縣,30-49歲,94.90,92.50,0.40,83.50,0.00,0.00,0.00,0.00
9367,2022-12-14,金門縣,50-64歲,91.80,89.60,0.50,80.40,17.30,0.00,0.00,0.00
9368,2022-12-14,金門縣,65-74歲,92.40,90.30,0.80,81.90,31.60,4.10,0.00,0.00
9369,2022-12-14,金門縣,75歲以上,79.80,75.10,0.70,63.50,25.70,2.80,0.00,0.00
9616,2022-12-05,金門縣,全區,92.80,88.80,0.50,76.30,0.00,0.00,0.00,0.00
9617,2022-12-05,金門縣,6個月-4歲,41.20,20.90,0.30,0.00,0.00,0.00,0.00,0.00
9618,2022-12-05,金門縣,5-11歲,88.00,67.20,0.00,0.20,0.00,0.00,0.00,0.00
9619,2022-12-05,金門縣,12-17歲,97.20,90.30,0.10,67.80,0.00,0.00,0.00,0.00
9620,2022-12-05,金門縣,18-29歲,98.50,96.00,0.30,85.50,0.00,0.00,0.00,0.00
9621,2022-12-05,金門縣,30-49歲,97.50,94.80,0.40,85.50,0.00,0.00,0.00,0.00
9622,2022-12-05,金門縣,50-64歲,92.50,90.10,0.50,81.10,17.40,0.00,0.00,0.00
9623,2022-12-05,金門縣,65-74歲,93.40,91.30,0.80,82.80,31.60,3.90,0.00,0.00
9624,2022-12-05,金門縣,75歲以上,80.00,75.30,0.70,63.40,25.50,2.70,0.00,0.00
9871,2022-11-28,金門縣,全區,92.70,88.70,0.50,76.20,0.00,0.00,0.00,0.00
9872,2022-11-28,金門縣,6個月-4歲,41.10,20.20,0.10,0.00,0.00,0.00,0.00,0.00
9873,2022-11-28,金門縣,5-11歲,87.70,66.70,0.00,0.00,0.00,0.00,0.00,0.00
9874,2022-11-28,金門縣,12-17歲,97.10,90.20,0.10,67.70,0.00,0.00,0.00,0.00
9875,2022-11-28,金門縣,18-29歲,98.50,96.10,0.30,85.40,0.00,0.00,0.00,0.00
9876,2022-11-28,金門縣,30-49歲,97.50,94.70,0.40,85.30,0.00,0.00,0.00,0.00
9877,2022-11-28,金門縣,50-64歲,92.60,90.20,0.50,81.10,17.20,0.00,0.00,0.00
9878,2022-11-28,金門縣,65-74歲,93.10,91.00,0.80,82.50,31.30,3.70,0.00,0.00
9879,2022-11-28,金門縣,75歲以上,79.80,75.10,0.70,63.20,25.20,2.50,0.00,0.00
10126,2022-11-21,金門縣,全區,92.70,88.60,0.40,76.10,0.00,0.00,0.00,0.00
10127,2022-11-21,金門縣,6個月-4歲,40.70,19.60,0.00,0.00,0.00,0.00,0.00,0.00
10128,2022-11-21,金門縣,5-11歲,87.60,66.20,0.00,0.00,0.00,0.00,0.00,0.00
10129,2022-11-21,金門縣,12-17歲,96.90,90.10,0.10,67.60,0.00,0.00,0.00,0.00
10130,2022-11-21,金門縣,18-29歲,98.60,96.20,0.30,85.40,0.00,0.00,0.00,0.00
10131,2022-11-21,金門縣,30-49歲,97.40,94.70,0.40,85.30,0.00,0.00,0.00,0.00
10132,2022-11-21,金門縣,50-64歲,92.60,90.10,0.50,81.10,16.80,0.00,0.00,0.00
10133,2022-11-21,金門縣,65-74歲,92.90,90.90,0.80,82.40,31.10,3.50,0.00,0.00
10134,2022-11-21,金門縣,75歲以上,79.60,74.90,0.80,63.00,24.90,2.30,0.00,0.00
10381,2022-11-14,金門縣,全區,92.60,88.60,0.50,76.00,0.00,0.00,0.00,0.00
10382,2022-11-14,金門縣,6個月-4歲,40.60,18.50,0.00,0.00,0.00,0.00,0.00,0.00
10383,2022-11-14,金門縣,5-11歲,87.70,66.20,0.00,0.00,0.00,0.00,0.00,0.00
10384,2022-11-14,金門縣,12-17歲,96.80,89.90,0.10,67.60,0.00,0.00,0.00,0.00
10385,2022-11-14,金門縣,18-29歲,98.70,96.30,0.40,85.50,0.00,0.00,0.00,0.00
10386,2022-11-14,金門縣,30-49歲,97.50,94.80,0.40,85.20,0.00,0.00,0.00,0.00
10387,2022-11-14,金門縣,50-64歲,92.50,90.10,0.50,80.60,16.50,0.00,0.00,0.00
10388,2022-11-14,金門縣,65-74歲,92.80,90.70,0.80,82.20,30.80,3.30,0.00,0.00
10389,2022-11-14,金門縣,75歲以上,79.60,74.80,0.80,62.90,24.80,2.20,0.00,0.00
10636,2022-11-07,金門縣,全區,92.70,88.60,0.50,76.00,0.00,0.00,0.00,0.00
10637,2022-11-07,金門縣,6個月-4歲,40.40,17.50,0.00,0.00,0.00,0.00,0.00,0.00
10638,2022-11-07,金門縣,5-11歲,88.10,66.40,0.00,0.00,0.00,0.00,0.00,0.00
10639,2022-11-07,金門縣,12-17歲,95.90,89.20,0.10,67.30,0.00,0.00,0.00,0.00
10640,2022-11-07,金門縣,18-29歲,98.50,96.00,0.40,85.20,0.00,0.00,0.00,0.00
10641,2022-11-07,金門縣,30-49歲,97.50,94.80,0.40,85.20,0.00,0.00,0.00,0.00
10642,2022-11-07,金門縣,50-64歲,92.30,89.90,0.50,80.50,16.20,0.00,0.00,0.00
10643,2022-11-07,金門縣,65-74歲,93.90,91.80,0.80,83.10,31.00,3.20,0.00,0.00
10644,2022-11-07,金門縣,75歲以上,79.70,74.90,0.80,62.90,24.70,2.10,0.00,0.00
