UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7285,2023-02-13,花蓮縣,全區,88.00,83.00,1.70,68.80,18.70,0.00,0.00,0.00
7286,2023-02-13,花蓮縣,6個月-4歲,36.50,17.50,0.60,0.00,0.00,0.00,0.00,0.00
7287,2023-02-13,花蓮縣,5-11歲,85.90,73.10,0.00,34.60,0.00,0.00,0.00,0.00
7288,2023-02-13,花蓮縣,12-17歲,95.60,90.70,0.10,72.60,26.70,0.00,0.00,0.00
7289,2023-02-13,花蓮縣,18-29歲,96.00,91.30,1.80,75.60,11.50,0.00,0.00,0.00
7290,2023-02-13,花蓮縣,30-49歲,92.00,87.60,2.00,74.90,15.90,0.00,0.00,0.00
7291,2023-02-13,花蓮縣,50-64歲,88.50,84.70,2.00,73.40,21.40,0.00,0.00,0.00
7292,2023-02-13,花蓮縣,65-74歲,87.10,84.30,1.80,74.60,32.90,6.80,0.00,0.00
7293,2023-02-13,花蓮縣,75歲以上,78.20,73.70,1.90,63.10,30.40,6.40,0.00,0.00
7540,2023-02-06,花蓮縣,全區,88.10,83.00,1.70,68.80,18.50,0.00,0.00,0.00
7541,2023-02-06,花蓮縣,6個月-4歲,36.30,17.10,0.60,0.00,0.00,0.00,0.00,0.00
7542,2023-02-06,花蓮縣,5-11歲,86.20,73.40,0.00,34.40,0.00,0.00,0.00,0.00
7543,2023-02-06,花蓮縣,12-17歲,95.40,90.40,0.10,72.30,26.70,0.00,0.00,0.00
7544,2023-02-06,花蓮縣,18-29歲,96.00,91.30,1.80,75.50,11.20,0.00,0.00,0.00
7545,2023-02-06,花蓮縣,30-49歲,92.00,87.60,2.00,74.80,15.60,0.00,0.00,0.00
7546,2023-02-06,花蓮縣,50-64歲,88.40,84.60,2.00,73.30,21.20,0.00,0.00,0.00
7547,2023-02-06,花蓮縣,65-74歲,87.60,84.70,1.80,75.00,32.90,6.50,0.00,0.00
7548,2023-02-06,花蓮縣,75歲以上,78.40,73.80,1.90,63.20,30.30,6.10,0.00,0.00
7795,2023-01-30,花蓮縣,全區,88.10,83.00,1.70,68.80,18.20,0.00,0.00,0.00
7796,2023-01-30,花蓮縣,6個月-4歲,36.30,16.80,0.50,0.00,0.00,0.00,0.00,0.00
7797,2023-01-30,花蓮縣,5-11歲,86.30,73.40,0.00,34.20,0.00,0.00,0.00,0.00
7798,2023-01-30,花蓮縣,12-17歲,95.60,90.50,0.70,72.20,26.60,0.00,0.00,0.00
7799,2023-01-30,花蓮縣,18-29歲,96.00,91.30,1.80,75.40,10.90,0.00,0.00,0.00
7800,2023-01-30,花蓮縣,30-49歲,92.10,87.60,2.00,74.80,15.20,0.00,0.00,0.00
7801,2023-01-30,花蓮縣,50-64歲,88.40,84.60,2.00,73.30,20.90,0.00,0.00,0.00
7802,2023-01-30,花蓮縣,65-74歲,87.60,84.70,1.80,74.90,32.70,6.40,0.00,0.00
7803,2023-01-30,花蓮縣,75歲以上,78.30,73.70,1.90,63.10,30.10,5.90,0.00,0.00
8050,2023-01-16,花蓮縣,全區,88.10,83.00,1.70,68.70,17.80,0.00,0.00,0.00
8051,2023-01-16,花蓮縣,6個月-4歲,36.40,16.50,0.40,0.00,0.00,0.00,0.00,0.00
8052,2023-01-16,花蓮縣,5-11歲,86.50,73.60,0.00,34.10,0.00,0.00,0.00,0.00
8053,2023-01-16,花蓮縣,12-17歲,95.70,90.60,0.70,72.40,26.50,0.00,0.00,0.00
8054,2023-01-16,花蓮縣,18-29歲,96.10,91.40,1.80,75.40,10.10,0.00,0.00,0.00
8055,2023-01-16,花蓮縣,30-49歲,92.10,87.60,2.00,74.80,14.50,0.00,0.00,0.00
8056,2023-01-16,花蓮縣,50-64歲,88.40,84.60,2.00,73.20,20.50,0.00,0.00,0.00
8057,2023-01-16,花蓮縣,65-74歲,87.40,84.50,1.80,74.80,32.50,6.10,0.00,0.00
8058,2023-01-16,花蓮縣,75歲以上,78.10,73.50,1.90,62.80,29.90,5.70,0.00,0.00
8305,2023-01-09,花蓮縣,全區,88.10,82.90,1.70,68.50,0.00,0.00,0.00,0.00
8306,2023-01-09,花蓮縣,6個月-4歲,35.40,14.70,0.30,0.00,0.00,0.00,0.00,0.00
8307,2023-01-09,花蓮縣,5-11歲,86.70,73.60,0.00,33.20,0.00,0.00,0.00,0.00
8308,2023-01-09,花蓮縣,12-17歲,95.70,90.60,0.70,72.20,0.00,0.00,0.00,0.00
8309,2023-01-09,花蓮縣,18-29歲,95.90,91.20,1.80,75.10,0.00,0.00,0.00,0.00
8310,2023-01-09,花蓮縣,30-49歲,92.10,87.70,2.00,74.80,0.00,0.00,0.00,0.00
8311,2023-01-09,花蓮縣,50-64歲,88.40,84.50,2.00,73.20,19.80,0.00,0.00,0.00
8312,2023-01-09,花蓮縣,65-74歲,87.70,84.80,1.90,74.90,32.00,5.20,0.00,0.00
8313,2023-01-09,花蓮縣,75歲以上,78.10,73.50,2.00,62.70,29.40,4.80,0.00,0.00
8560,2023-01-02,花蓮縣,全區,88.10,82.90,1.70,68.50,0.00,0.00,0.00,0.00
8561,2023-01-02,花蓮縣,6個月-4歲,35.40,14.70,0.30,0.00,0.00,0.00,0.00,0.00
8562,2023-01-02,花蓮縣,5-11歲,86.70,73.60,0.00,33.20,0.00,0.00,0.00,0.00
8563,2023-01-02,花蓮縣,12-17歲,95.70,90.60,0.70,72.20,0.00,0.00,0.00,0.00
8564,2023-01-02,花蓮縣,18-29歲,95.90,91.20,1.80,75.10,0.00,0.00,0.00,0.00
8565,2023-01-02,花蓮縣,30-49歲,92.10,87.70,2.00,74.70,0.00,0.00,0.00,0.00
8566,2023-01-02,花蓮縣,50-64歲,88.50,84.60,2.00,73.20,19.10,0.00,0.00,0.00
8567,2023-01-02,花蓮縣,65-74歲,87.50,84.60,1.90,74.70,31.40,4.50,0.00,0.00
8568,2023-01-02,花蓮縣,75歲以上,78.00,73.40,2.00,62.60,29.00,4.20,0.00,0.00
8815,2022-12-26,花蓮縣,全區,88.10,82.70,1.70,67.60,0.00,0.00,0.00,0.00
8816,2022-12-26,花蓮縣,6個月-4歲,35.40,14.50,0.30,0.00,0.00,0.00,0.00,0.00
8817,2022-12-26,花蓮縣,5-11歲,85.80,69.40,0.00,20.60,0.00,0.00,0.00,0.00
8818,2022-12-26,花蓮縣,12-17歲,95.70,90.50,0.70,71.60,0.00,0.00,0.00,0.00
8819,2022-12-26,花蓮縣,18-29歲,95.90,91.20,1.80,75.00,0.00,0.00,0.00,0.00
8820,2022-12-26,花蓮縣,30-49歲,92.20,87.70,2.00,74.60,0.00,0.00,0.00,0.00
8821,2022-12-26,花蓮縣,50-64歲,88.50,84.60,2.00,73.00,18.70,0.00,0.00,0.00
8822,2022-12-26,花蓮縣,65-74歲,87.40,84.50,1.90,74.50,31.10,4.20,0.00,0.00
8823,2022-12-26,花蓮縣,75歲以上,77.90,73.30,2.00,62.20,28.70,4.00,0.00,0.00
9070,2022-12-19,花蓮縣,全區,88.00,82.20,1.70,66.50,0.00,0.00,0.00,0.00
9071,2022-12-19,花蓮縣,6個月-4歲,35.30,14.10,0.20,0.00,0.00,0.00,0.00,0.00
9072,2022-12-19,花蓮縣,5-11歲,83.90,62.00,0.00,1.90,0.00,0.00,0.00,0.00
9073,2022-12-19,花蓮縣,12-17歲,95.80,90.50,0.70,70.70,0.00,0.00,0.00,0.00
9074,2022-12-19,花蓮縣,18-29歲,96.00,91.30,1.80,75.00,0.00,0.00,0.00,0.00
9075,2022-12-19,花蓮縣,30-49歲,92.20,87.70,2.00,74.50,0.00,0.00,0.00,0.00
9076,2022-12-19,花蓮縣,50-64歲,88.50,84.60,2.00,72.90,18.40,0.00,0.00,0.00
9077,2022-12-19,花蓮縣,65-74歲,87.30,84.40,1.90,74.30,30.90,3.90,0.00,0.00
9078,2022-12-19,花蓮縣,75歲以上,77.90,73.30,2.00,62.10,28.60,3.80,0.00,0.00
9325,2022-12-14,花蓮縣,全區,87.90,82.10,1.70,66.10,0.00,0.00,0.00,0.00
9326,2022-12-14,花蓮縣,6個月-4歲,35.30,13.70,0.20,0.00,0.00,0.00,0.00,0.00
9327,2022-12-14,花蓮縣,5-11歲,83.80,61.20,0.00,0.30,0.00,0.00,0.00,0.00
9328,2022-12-14,花蓮縣,12-17歲,95.70,89.40,0.10,66.90,0.00,0.00,0.00,0.00
9329,2022-12-14,花蓮縣,18-29歲,96.10,91.30,1.80,74.90,0.00,0.00,0.00,0.00
9330,2022-12-14,花蓮縣,30-49歲,92.20,87.70,2.00,74.50,0.00,0.00,0.00,0.00
9331,2022-12-14,花蓮縣,50-64歲,88.50,84.60,2.00,72.90,18.10,0.00,0.00,0.00
9332,2022-12-14,花蓮縣,65-74歲,87.30,84.40,1.90,74.30,30.80,3.70,0.00,0.00
9333,2022-12-14,花蓮縣,75歲以上,77.90,73.30,2.00,62.10,28.40,3.70,0.00,0.00
9580,2022-12-05,花蓮縣,全區,90.50,84.30,1.80,67.80,0.00,0.00,0.00,0.00
9581,2022-12-05,花蓮縣,6個月-4歲,35.10,12.90,0.00,0.00,0.00,0.00,0.00,0.00
9582,2022-12-05,花蓮縣,5-11歲,83.90,61.00,0.00,0.10,0.00,0.00,0.00,0.00
9583,2022-12-05,花蓮縣,12-17歲,95.10,87.80,0.10,62.90,0.00,0.00,0.00,0.00
9584,2022-12-05,花蓮縣,18-29歲,99.90,94.90,1.90,77.80,0.00,0.00,0.00,0.00
9585,2022-12-05,花蓮縣,30-49歲,97.50,92.60,2.20,78.50,0.00,0.00,0.00,0.00
9586,2022-12-05,花蓮縣,50-64歲,89.70,85.50,2.10,73.70,18.20,0.00,0.00,0.00
9587,2022-12-05,花蓮縣,65-74歲,88.80,85.70,1.90,74.80,30.80,3.40,0.00,0.00
9588,2022-12-05,花蓮縣,75歲以上,78.90,73.70,2.00,62.20,28.20,3.30,0.00,0.00
9835,2022-11-28,花蓮縣,全區,90.50,84.30,1.80,67.70,0.00,0.00,0.00,0.00
9836,2022-11-28,花蓮縣,6個月-4歲,35.00,12.30,0.00,0.00,0.00,0.00,0.00,0.00
9837,2022-11-28,花蓮縣,5-11歲,83.80,60.80,0.00,0.00,0.00,0.00,0.00,0.00
9838,2022-11-28,花蓮縣,12-17歲,95.30,87.90,0.10,62.90,0.00,0.00,0.00,0.00
9839,2022-11-28,花蓮縣,18-29歲,100.00,94.90,1.90,77.80,0.00,0.00,0.00,0.00
9840,2022-11-28,花蓮縣,30-49歲,97.40,92.60,2.20,78.50,0.00,0.00,0.00,0.00
9841,2022-11-28,花蓮縣,50-64歲,89.70,85.50,2.10,73.70,17.90,0.00,0.00,0.00
9842,2022-11-28,花蓮縣,65-74歲,88.70,85.50,1.90,74.60,30.50,3.20,0.00,0.00
9843,2022-11-28,花蓮縣,75歲以上,78.70,73.60,2.00,62.00,27.90,3.20,0.00,0.00
10090,2022-11-21,花蓮縣,全區,90.50,84.30,1.80,67.60,0.00,0.00,0.00,0.00
10091,2022-11-21,花蓮縣,6個月-4歲,34.80,11.90,0.00,0.00,0.00,0.00,0.00,0.00
10092,2022-11-21,花蓮縣,5-11歲,83.90,60.80,0.00,0.00,0.00,0.00,0.00,0.00
10093,2022-11-21,花蓮縣,12-17歲,95.40,88.00,0.10,63.20,0.00,0.00,0.00,0.00
10094,2022-11-21,花蓮縣,18-29歲,100.00,94.90,1.90,77.70,0.00,0.00,0.00,0.00
10095,2022-11-21,花蓮縣,30-49歲,97.50,92.60,2.20,78.40,0.00,0.00,0.00,0.00
10096,2022-11-21,花蓮縣,50-64歲,89.70,85.50,2.10,73.60,17.40,0.00,0.00,0.00
10097,2022-11-21,花蓮縣,65-74歲,88.70,85.50,1.90,74.50,30.10,2.90,0.00,0.00
10098,2022-11-21,花蓮縣,75歲以上,78.70,73.50,2.00,61.90,27.50,2.90,0.00,0.00
10345,2022-11-14,花蓮縣,全區,90.40,84.10,1.80,67.50,0.00,0.00,0.00,0.00
10346,2022-11-14,花蓮縣,6個月-4歲,34.50,11.20,0.00,0.00,0.00,0.00,0.00,0.00
10347,2022-11-14,花蓮縣,5-11歲,83.90,60.40,0.00,0.00,0.00,0.00,0.00,0.00
10348,2022-11-14,花蓮縣,12-17歲,95.60,88.20,0.10,63.30,0.00,0.00,0.00,0.00
10349,2022-11-14,花蓮縣,18-29歲,100.00,94.80,1.90,77.70,0.00,0.00,0.00,0.00
10350,2022-11-14,花蓮縣,30-49歲,97.40,92.50,2.20,78.30,0.00,0.00,0.00,0.00
10351,2022-11-14,花蓮縣,50-64歲,89.60,85.50,2.10,73.20,17.00,0.00,0.00,0.00
10352,2022-11-14,花蓮縣,65-74歲,88.40,85.40,1.90,74.30,29.80,2.80,0.00,0.00
10353,2022-11-14,花蓮縣,75歲以上,78.30,73.40,2.00,61.80,27.30,2.70,0.00,0.00
10600,2022-11-07,花蓮縣,全區,90.40,84.10,1.80,67.40,0.00,0.00,0.00,0.00
10601,2022-11-07,花蓮縣,6個月-4歲,34.20,10.60,0.00,0.00,0.00,0.00,0.00,0.00
10602,2022-11-07,花蓮縣,5-11歲,83.90,60.20,0.00,0.00,0.00,0.00,0.00,0.00
10603,2022-11-07,花蓮縣,12-17歲,95.30,87.80,0.10,63.20,0.00,0.00,0.00,0.00
10604,2022-11-07,花蓮縣,18-29歲,99.80,94.60,1.90,77.40,0.00,0.00,0.00,0.00
10605,2022-11-07,花蓮縣,30-49歲,97.40,92.50,2.20,78.30,0.00,0.00,0.00,0.00
10606,2022-11-07,花蓮縣,50-64歲,89.60,85.50,2.10,73.10,16.70,0.00,0.00,0.00
10607,2022-11-07,花蓮縣,65-74歲,88.60,85.50,1.90,74.40,29.70,2.70,0.00,0.00
10608,2022-11-07,花蓮縣,75歲以上,78.40,73.30,2.00,61.70,27.10,2.60,0.00,0.00
