UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7271,2023-02-13,嘉義市,18-29歲,96.20,93.40,1.70,81.70,11.50,0.00,0.00,0.00
7272,2023-02-13,嘉義市,30-49歲,93.70,91.00,1.80,81.80,18.10,0.00,0.00,0.00
7273,2023-02-13,嘉義市,50-64歲,90.70,88.30,2.30,79.90,26.60,0.00,0.00,0.00
7274,2023-02-13,嘉義市,65-74歲,89.00,86.80,2.50,79.80,42.80,10.10,0.00,0.00
7275,2023-02-13,嘉義市,75歲以上,82.90,79.30,2.30,70.60,40.60,9.80,0.00,0.00
7522,2023-02-06,嘉義市,全區,90.30,85.80,1.80,73.30,20.30,0.00,0.00,0.00
7523,2023-02-06,嘉義市,6個月-4歲,47.20,27.20,2.60,0.00,0.00,0.00,0.00,0.00
7524,2023-02-06,嘉義市,5-11歲,86.30,67.60,0.10,27.80,0.00,0.00,0.00,0.00
7525,2023-02-06,嘉義市,12-17歲,95.40,88.00,0.20,65.90,2.90,0.00,0.00,0.00
7526,2023-02-06,嘉義市,18-29歲,96.20,93.40,1.70,81.60,11.20,0.00,0.00,0.00
7527,2023-02-06,嘉義市,30-49歲,93.90,91.20,1.80,81.90,17.70,0.00,0.00,0.00
7528,2023-02-06,嘉義市,50-64歲,90.70,88.30,2.30,79.90,26.30,0.00,0.00,0.00
7529,2023-02-06,嘉義市,65-74歲,89.40,87.20,2.60,80.20,42.80,10.00,0.00,0.00
7530,2023-02-06,嘉義市,75歲以上,83.20,79.50,2.30,70.80,40.40,9.60,0.00,0.00
7777,2023-01-30,嘉義市,全區,90.30,85.80,1.80,73.20,20.10,0.00,0.00,0.00
7778,2023-01-30,嘉義市,6個月-4歲,47.20,26.90,2.30,0.00,0.00,0.00,0.00,0.00
7779,2023-01-30,嘉義市,5-11歲,86.30,67.50,0.10,27.30,0.00,0.00,0.00,0.00
7780,2023-01-30,嘉義市,12-17歲,95.40,88.00,0.20,65.60,2.70,0.00,0.00,0.00
7781,2023-01-30,嘉義市,18-29歲,96.20,93.50,1.70,81.50,10.90,0.00,0.00,0.00
7782,2023-01-30,嘉義市,30-49歲,93.80,91.20,1.80,81.90,17.40,0.00,0.00,0.00
7783,2023-01-30,嘉義市,50-64歲,90.60,88.30,2.30,79.90,26.10,0.00,0.00,0.00
7784,2023-01-30,嘉義市,65-74歲,89.40,87.20,2.60,80.10,42.70,9.70,0.00,0.00
7785,2023-01-30,嘉義市,75歲以上,83.20,79.50,2.30,70.70,40.30,9.40,0.00,0.00
8032,2023-01-16,嘉義市,全區,90.20,85.70,1.80,73.10,19.60,0.00,0.00,0.00
8033,2023-01-16,嘉義市,6個月-4歲,47.40,26.70,2.10,0.00,0.00,0.00,0.00,0.00
8034,2023-01-16,嘉義市,5-11歲,86.30,67.40,0.10,26.60,0.00,0.00,0.00,0.00
8035,2023-01-16,嘉義市,12-17歲,95.60,88.20,0.20,65.40,2.20,0.00,0.00,0.00
8036,2023-01-16,嘉義市,18-29歲,96.30,93.50,1.70,81.50,10.00,0.00,0.00,0.00
8037,2023-01-16,嘉義市,30-49歲,93.80,91.10,1.80,81.80,16.70,0.00,0.00,0.00
8038,2023-01-16,嘉義市,50-64歲,90.60,88.30,2.30,79.80,25.60,0.00,0.00,0.00
8039,2023-01-16,嘉義市,65-74歲,89.20,87.10,2.60,80.00,42.40,9.20,0.00,0.00
8040,2023-01-16,嘉義市,75歲以上,82.90,79.20,2.30,70.40,40.00,9.00,0.00,0.00
8287,2023-01-09,嘉義市,全區,90.30,85.70,1.80,72.60,0.00,0.00,0.00,0.00
8288,2023-01-09,嘉義市,6個月-4歲,46.60,24.40,1.40,0.00,0.00,0.00,0.00,0.00
8289,2023-01-09,嘉義市,5-11歲,86.50,67.00,0.00,20.20,0.00,0.00,0.00,0.00
8290,2023-01-09,嘉義市,12-17歲,95.30,87.80,0.20,64.50,0.00,0.00,0.00,0.00
8291,2023-01-09,嘉義市,18-29歲,96.30,93.60,1.70,81.40,0.00,0.00,0.00,0.00
8292,2023-01-09,嘉義市,30-49歲,93.90,91.20,1.80,81.80,0.00,0.00,0.00,0.00
8293,2023-01-09,嘉義市,50-64歲,90.70,88.40,2.30,79.90,24.70,0.00,0.00,0.00
8294,2023-01-09,嘉義市,65-74歲,89.50,87.30,2.60,80.20,41.90,8.10,0.00,0.00
8295,2023-01-09,嘉義市,75歲以上,83.20,79.50,2.30,70.60,39.60,8.10,0.00,0.00
8542,2023-01-02,嘉義市,全區,90.30,85.70,1.80,72.60,0.00,0.00,0.00,0.00
8543,2023-01-02,嘉義市,6個月-4歲,46.60,24.40,1.40,0.00,0.00,0.00,0.00,0.00
8544,2023-01-02,嘉義市,5-11歲,86.50,67.00,0.00,20.20,0.00,0.00,0.00,0.00
8545,2023-01-02,嘉義市,12-17歲,95.30,87.80,0.20,64.50,0.00,0.00,0.00,0.00
8546,2023-01-02,嘉義市,18-29歲,96.30,93.60,1.70,81.40,0.00,0.00,0.00,0.00
8547,2023-01-02,嘉義市,30-49歲,93.90,91.20,1.80,81.70,0.00,0.00,0.00,0.00
8548,2023-01-02,嘉義市,50-64歲,90.70,88.40,2.30,79.90,23.70,0.00,0.00,0.00
8549,2023-01-02,嘉義市,65-74歲,89.40,87.20,2.60,80.00,41.00,6.90,0.00,0.00
8550,2023-01-02,嘉義市,75歲以上,83.10,79.40,2.30,70.50,39.00,7.10,0.00,0.00
8797,2022-12-26,嘉義市,全區,90.30,85.60,1.80,71.70,0.00,0.00,0.00,0.00
8798,2022-12-26,嘉義市,6個月-4歲,46.60,24.10,1.20,0.00,0.00,0.00,0.00,0.00
8799,2022-12-26,嘉義市,5-11歲,86.50,66.50,0.00,8.50,0.00,0.00,0.00,0.00
8800,2022-12-26,嘉義市,12-17歲,95.30,87.70,0.20,63.50,0.00,0.00,0.00,0.00
8801,2022-12-26,嘉義市,18-29歲,96.40,93.70,1.70,81.40,0.00,0.00,0.00,0.00
8802,2022-12-26,嘉義市,30-49歲,93.90,91.20,1.80,81.70,0.00,0.00,0.00,0.00
8803,2022-12-26,嘉義市,50-64歲,90.80,88.40,2.30,79.80,22.90,0.00,0.00,0.00
8804,2022-12-26,嘉義市,65-74歲,89.30,87.10,2.60,79.90,40.60,6.20,0.00,0.00
8805,2022-12-26,嘉義市,75歲以上,82.90,79.20,2.30,70.30,38.60,6.50,0.00,0.00
9052,2022-12-19,嘉義市,全區,90.30,85.60,1.80,71.20,0.00,0.00,0.00,0.00
9053,2022-12-19,嘉義市,6個月-4歲,46.60,23.60,0.80,0.00,0.00,0.00,0.00,0.00
9054,2022-12-19,嘉義市,5-11歲,86.50,66.20,0.00,2.00,0.00,0.00,0.00,0.00
9055,2022-12-19,嘉義市,12-17歲,95.50,87.90,0.20,63.10,0.00,0.00,0.00,0.00
9056,2022-12-19,嘉義市,18-29歲,96.40,93.70,1.70,81.40,0.00,0.00,0.00,0.00
9057,2022-12-19,嘉義市,30-49歲,93.90,91.20,1.80,81.70,0.00,0.00,0.00,0.00
9058,2022-12-19,嘉義市,50-64歲,90.80,88.40,2.30,79.80,22.50,0.00,0.00,0.00
9059,2022-12-19,嘉義市,65-74歲,89.30,87.10,2.60,79.90,40.30,5.80,0.00,0.00
9060,2022-12-19,嘉義市,75歲以上,82.80,79.10,2.30,70.20,38.40,6.20,0.00,0.00
9307,2022-12-14,嘉義市,全區,90.30,85.50,1.80,71.10,0.00,0.00,0.00,0.00
9308,2022-12-14,嘉義市,6個月-4歲,46.30,23.20,0.60,0.00,0.00,0.00,0.00,0.00
9309,2022-12-14,嘉義市,5-11歲,86.40,65.80,0.00,1.40,0.00,0.00,0.00,0.00
9310,2022-12-14,嘉義市,12-17歲,95.60,88.00,0.20,63.10,0.00,0.00,0.00,0.00
9311,2022-12-14,嘉義市,18-29歲,96.50,93.70,1.70,81.40,0.00,0.00,0.00,0.00
9312,2022-12-14,嘉義市,30-49歲,93.90,91.20,1.80,81.60,0.00,0.00,0.00,0.00
9313,2022-12-14,嘉義市,50-64歲,90.80,88.40,2.30,79.80,22.30,0.00,0.00,0.00
9314,2022-12-14,嘉義市,65-74歲,89.30,87.00,2.60,79.80,40.10,5.60,0.00,0.00
9315,2022-12-14,嘉義市,75歲以上,82.80,79.00,2.30,70.00,38.20,6.10,0.00,0.00
9562,2022-12-05,嘉義市,全區,93.40,88.10,1.80,73.10,0.00,0.00,0.00,0.00
9563,2022-12-05,嘉義市,6個月-4歲,45.70,22.10,0.20,0.00,0.00,0.00,0.00,0.00
9564,2022-12-05,嘉義市,5-11歲,86.50,65.20,0.00,0.50,0.00,0.00,0.00,0.00
9565,2022-12-05,嘉義市,12-17歲,95.60,88.00,0.20,63.00,0.00,0.00,0.00,0.00
9566,2022-12-05,嘉義市,18-29歲,101.60,97.80,1.80,84.60,0.00,0.00,0.00,0.00
9567,2022-12-05,嘉義市,30-49歲,100.30,97.20,1.90,86.10,0.00,0.00,0.00,0.00
9568,2022-12-05,嘉義市,50-64歲,91.90,89.20,2.30,80.60,22.30,0.00,0.00,0.00
9569,2022-12-05,嘉義市,65-74歲,90.40,87.90,2.60,80.40,40.10,5.30,0.00,0.00
9570,2022-12-05,嘉義市,75歲以上,83.80,79.50,2.30,70.30,38.10,5.70,0.00,0.00
9817,2022-11-28,嘉義市,全區,93.30,88.10,1.80,73.00,0.00,0.00,0.00,0.00
9818,2022-11-28,嘉義市,6個月-4歲,45.40,21.60,0.10,0.00,0.00,0.00,0.00,0.00
9819,2022-11-28,嘉義市,5-11歲,86.50,65.00,0.00,0.00,0.00,0.00,0.00,0.00
9820,2022-11-28,嘉義市,12-17歲,95.80,88.00,0.20,63.10,0.00,0.00,0.00,0.00
9821,2022-11-28,嘉義市,18-29歲,101.60,97.80,1.80,84.50,0.00,0.00,0.00,0.00
9822,2022-11-28,嘉義市,30-49歲,100.30,97.20,1.90,86.10,0.00,0.00,0.00,0.00
9823,2022-11-28,嘉義市,50-64歲,91.90,89.20,2.30,80.60,21.90,0.00,0.00,0.00
9824,2022-11-28,嘉義市,65-74歲,90.30,87.80,2.60,80.30,39.90,5.00,0.00,0.00
9825,2022-11-28,嘉義市,75歲以上,83.60,79.30,2.30,70.10,37.70,5.30,0.00,0.00
10072,2022-11-21,嘉義市,全區,93.40,88.00,1.80,73.00,0.00,0.00,0.00,0.00
10073,2022-11-21,嘉義市,6個月-4歲,45.20,20.90,0.00,0.00,0.00,0.00,0.00,0.00
10074,2022-11-21,嘉義市,5-11歲,86.50,64.70,0.00,0.00,0.00,0.00,0.00,0.00
10075,2022-11-21,嘉義市,12-17歲,95.90,88.10,0.20,63.30,0.00,0.00,0.00,0.00
10076,2022-11-21,嘉義市,18-29歲,101.70,97.90,1.80,84.50,0.00,0.00,0.00,0.00
10077,2022-11-21,嘉義市,30-49歲,100.30,97.20,1.90,86.00,0.00,0.00,0.00,0.00
10078,2022-11-21,嘉義市,50-64歲,91.90,89.20,2.40,80.50,21.30,0.00,0.00,0.00
10079,2022-11-21,嘉義市,65-74歲,90.30,87.90,2.60,80.30,39.70,4.60,0.00,0.00
10080,2022-11-21,嘉義市,75歲以上,83.50,79.20,2.30,69.90,37.40,4.90,0.00,0.00
10327,2022-11-14,嘉義市,全區,93.20,87.90,1.80,72.80,0.00,0.00,0.00,0.00
10328,2022-11-14,嘉義市,6個月-4歲,44.80,20.00,0.00,0.00,0.00,0.00,0.00,0.00
10329,2022-11-14,嘉義市,5-11歲,86.50,64.60,0.00,0.00,0.00,0.00,0.00,0.00
10330,2022-11-14,嘉義市,12-17歲,96.00,88.10,0.20,63.30,0.00,0.00,0.00,0.00
10331,2022-11-14,嘉義市,18-29歲,101.60,97.70,1.80,84.30,0.00,0.00,0.00,0.00
10332,2022-11-14,嘉義市,30-49歲,100.30,97.00,2.00,85.80,0.00,0.00,0.00,0.00
10333,2022-11-14,嘉義市,50-64歲,91.80,89.20,2.40,80.20,20.80,0.00,0.00,0.00
10334,2022-11-14,嘉義市,65-74歲,90.00,87.70,2.60,80.20,39.30,4.30,0.00,0.00
10335,2022-11-14,嘉義市,75歲以上,83.10,79.00,2.30,69.60,37.10,4.50,0.00,0.00
10582,2022-11-07,嘉義市,全區,93.30,87.90,1.80,72.80,0.00,0.00,0.00,0.00
10583,2022-11-07,嘉義市,6個月-4歲,44.00,18.90,0.00,0.00,0.00,0.00,0.00,0.00
10584,2022-11-07,嘉義市,5-11歲,86.90,64.50,0.00,0.00,0.00,0.00,0.00,0.00
10585,2022-11-07,嘉義市,12-17歲,95.40,87.50,0.20,63.10,0.00,0.00,0.00,0.00
10586,2022-11-07,嘉義市,18-29歲,101.60,97.60,1.80,84.20,0.00,0.00,0.00,0.00
10587,2022-11-07,嘉義市,30-49歲,100.30,97.00,2.00,85.80,0.00,0.00,0.00,0.00
10588,2022-11-07,嘉義市,50-64歲,91.90,89.20,2.40,80.20,20.40,0.00,0.00,0.00
10589,2022-11-07,嘉義市,65-74歲,90.30,87.90,2.60,80.30,39.30,4.10,0.00,0.00
10590,2022-11-07,嘉義市,75歲以上,83.40,79.30,2.30,69.70,37.00,4.30,0.00,0.00
