UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7226,2023-02-13,屏東縣,18-29歲,96.90,92.90,0.60,79.90,12.80,0.00,0.00,0.00
7227,2023-02-13,屏東縣,30-49歲,93.60,89.60,0.80,79.40,18.10,0.00,0.00,0.00
7228,2023-02-13,屏東縣,50-64歲,90.20,87.10,0.90,78.70,27.90,0.00,0.00,0.00
7229,2023-02-13,屏東縣,65-74歲,90.10,87.50,1.10,81.30,49.70,10.80,0.00,0.00
7230,2023-02-13,屏東縣,75歲以上,81.60,77.30,1.00,69.20,43.30,10.20,0.00,0.00
7477,2023-02-06,屏東縣,全區,90.40,85.60,0.80,73.30,23.90,0.00,0.00,0.00
7478,2023-02-06,屏東縣,6個月-4歲,45.10,23.10,1.30,0.00,0.00,0.00,0.00,0.00
7479,2023-02-06,屏東縣,5-11歲,89.40,72.80,0.10,25.80,0.00,0.00,0.00,0.00
7480,2023-02-06,屏東縣,12-17歲,96.00,90.10,0.60,70.70,22.90,0.00,0.00,0.00
7481,2023-02-06,屏東縣,18-29歲,96.70,92.70,0.60,79.60,12.50,0.00,0.00,0.00
7482,2023-02-06,屏東縣,30-49歲,93.70,89.70,0.80,79.40,17.80,0.00,0.00,0.00
7483,2023-02-06,屏東縣,50-64歲,90.10,87.00,0.90,78.60,27.70,0.00,0.00,0.00
7484,2023-02-06,屏東縣,65-74歲,90.50,87.90,1.10,81.60,49.80,10.60,0.00,0.00
7485,2023-02-06,屏東縣,75歲以上,81.80,77.50,1.00,69.30,43.20,10.00,0.00,0.00
7732,2023-01-30,屏東縣,全區,90.40,85.60,0.80,73.30,23.60,0.00,0.00,0.00
7733,2023-01-30,屏東縣,6個月-4歲,45.00,22.70,1.20,0.00,0.00,0.00,0.00,0.00
7734,2023-01-30,屏東縣,5-11歲,89.30,72.60,0.10,25.30,0.00,0.00,0.00,0.00
7735,2023-01-30,屏東縣,12-17歲,96.20,90.30,0.60,70.60,22.70,0.00,0.00,0.00
7736,2023-01-30,屏東縣,18-29歲,96.80,92.80,0.60,79.60,12.10,0.00,0.00,0.00
7737,2023-01-30,屏東縣,30-49歲,93.70,89.70,0.80,79.40,17.40,0.00,0.00,0.00
7738,2023-01-30,屏東縣,50-64歲,90.10,87.00,0.90,78.60,27.20,0.00,0.00,0.00
7739,2023-01-30,屏東縣,65-74歲,90.50,87.90,1.10,81.60,49.60,10.20,0.00,0.00
7740,2023-01-30,屏東縣,75歲以上,81.80,77.50,1.00,69.20,43.10,9.60,0.00,0.00
7987,2023-01-16,屏東縣,全區,90.40,85.50,0.80,73.20,23.00,0.00,0.00,0.00
7988,2023-01-16,屏東縣,6個月-4歲,45.10,22.20,1.00,0.00,0.00,0.00,0.00,0.00
7989,2023-01-16,屏東縣,5-11歲,89.40,72.50,0.10,24.90,0.00,0.00,0.00,0.00
7990,2023-01-16,屏東縣,12-17歲,96.40,90.50,0.60,70.70,22.70,0.00,0.00,0.00
7991,2023-01-16,屏東縣,18-29歲,96.90,92.80,0.60,79.60,11.40,0.00,0.00,0.00
7992,2023-01-16,屏東縣,30-49歲,93.70,89.70,0.80,79.30,16.60,0.00,0.00,0.00
7993,2023-01-16,屏東縣,50-64歲,90.10,87.00,0.90,78.60,26.60,0.00,0.00,0.00
7994,2023-01-16,屏東縣,65-74歲,90.30,87.70,1.10,81.30,49.10,9.60,0.00,0.00
7995,2023-01-16,屏東縣,75歲以上,81.60,77.30,1.00,69.00,42.60,8.90,0.00,0.00
8242,2023-01-09,屏東縣,全區,90.40,85.50,0.80,72.90,0.00,0.00,0.00,0.00
8243,2023-01-09,屏東縣,6個月-4歲,43.90,20.30,0.50,0.00,0.00,0.00,0.00,0.00
8244,2023-01-09,屏東縣,5-11歲,89.40,72.00,0.10,22.10,0.00,0.00,0.00,0.00
8245,2023-01-09,屏東縣,12-17歲,96.20,90.20,0.60,70.20,0.00,0.00,0.00,0.00
8246,2023-01-09,屏東縣,18-29歲,96.80,92.70,0.60,79.30,0.00,0.00,0.00,0.00
8247,2023-01-09,屏東縣,30-49歲,93.80,89.80,0.80,79.30,0.00,0.00,0.00,0.00
8248,2023-01-09,屏東縣,50-64歲,90.10,87.00,0.90,78.50,25.50,0.00,0.00,0.00
8249,2023-01-09,屏東縣,65-74歲,90.40,87.80,1.10,81.40,48.40,8.20,0.00,0.00
8250,2023-01-09,屏東縣,75歲以上,81.70,77.40,1.10,68.90,41.90,7.60,0.00,0.00
8497,2023-01-02,屏東縣,全區,90.40,85.50,0.80,72.90,0.00,0.00,0.00,0.00
8498,2023-01-02,屏東縣,6個月-4歲,43.90,20.30,0.50,0.00,0.00,0.00,0.00,0.00
8499,2023-01-02,屏東縣,5-11歲,89.40,72.00,0.10,22.10,0.00,0.00,0.00,0.00
8500,2023-01-02,屏東縣,12-17歲,96.20,90.20,0.60,70.20,0.00,0.00,0.00,0.00
8501,2023-01-02,屏東縣,18-29歲,96.80,92.70,0.60,79.30,0.00,0.00,0.00,0.00
8502,2023-01-02,屏東縣,30-49歲,93.80,89.80,0.80,79.20,0.00,0.00,0.00,0.00
8503,2023-01-02,屏東縣,50-64歲,90.10,87.00,0.90,78.40,24.20,0.00,0.00,0.00
8504,2023-01-02,屏東縣,65-74歲,90.30,87.80,1.10,81.20,47.40,6.40,0.00,0.00
8505,2023-01-02,屏東縣,75歲以上,81.60,77.30,1.10,68.70,41.00,6.00,0.00,0.00
8752,2022-12-26,屏東縣,全區,90.40,85.40,0.80,72.70,0.00,0.00,0.00,0.00
8753,2022-12-26,屏東縣,6個月-4歲,43.90,20.10,0.40,0.00,0.00,0.00,0.00,0.00
8754,2022-12-26,屏東縣,5-11歲,89.40,71.90,0.00,19.50,0.00,0.00,0.00,0.00
8755,2022-12-26,屏東縣,12-17歲,96.20,90.20,0.60,70.10,0.00,0.00,0.00,0.00
8756,2022-12-26,屏東縣,18-29歲,96.90,92.80,0.60,79.30,0.00,0.00,0.00,0.00
8757,2022-12-26,屏東縣,30-49歲,93.80,89.80,0.80,79.10,0.00,0.00,0.00,0.00
8758,2022-12-26,屏東縣,50-64歲,90.20,87.00,0.90,78.40,23.60,0.00,0.00,0.00
8759,2022-12-26,屏東縣,65-74歲,90.30,87.70,1.10,81.10,47.10,5.80,0.00,0.00
8760,2022-12-26,屏東縣,75歲以上,81.50,77.10,1.10,68.50,40.60,5.50,0.00,0.00
9007,2022-12-19,屏東縣,全區,90.40,85.40,0.80,72.00,0.00,0.00,0.00,0.00
9008,2022-12-19,屏東縣,6個月-4歲,43.70,19.60,0.20,0.00,0.00,0.00,0.00,0.00
9009,2022-12-19,屏東縣,5-11歲,89.40,71.40,0.00,8.70,0.00,0.00,0.00,0.00
9010,2022-12-19,屏東縣,12-17歲,96.50,90.40,0.60,68.60,0.00,0.00,0.00,0.00
9011,2022-12-19,屏東縣,18-29歲,96.90,92.80,0.60,79.30,0.00,0.00,0.00,0.00
9012,2022-12-19,屏東縣,30-49歲,93.80,89.80,0.80,79.10,0.00,0.00,0.00,0.00
9013,2022-12-19,屏東縣,50-64歲,90.20,87.00,0.90,78.30,23.00,0.00,0.00,0.00
9014,2022-12-19,屏東縣,65-74歲,90.20,87.60,1.10,81.00,46.70,5.30,0.00,0.00
9015,2022-12-19,屏東縣,75歲以上,81.50,77.10,1.10,68.40,40.30,5.00,0.00,0.00
9262,2022-12-14,屏東縣,全區,90.40,85.40,0.80,71.70,0.00,0.00,0.00,0.00
9263,2022-12-14,屏東縣,6個月-4歲,43.70,19.20,0.20,0.00,0.00,0.00,0.00,0.00
9264,2022-12-14,屏東縣,5-11歲,89.40,71.20,0.00,3.40,0.00,0.00,0.00,0.00
9265,2022-12-14,屏東縣,12-17歲,96.60,90.40,0.60,67.90,0.00,0.00,0.00,0.00
9266,2022-12-14,屏東縣,18-29歲,96.90,92.90,0.60,79.30,0.00,0.00,0.00,0.00
9267,2022-12-14,屏東縣,30-49歲,93.80,89.70,0.80,79.00,0.00,0.00,0.00,0.00
9268,2022-12-14,屏東縣,50-64歲,90.20,87.00,0.90,78.30,22.70,0.00,0.00,0.00
9269,2022-12-14,屏東縣,65-74歲,90.20,87.60,1.10,80.90,46.60,5.10,0.00,0.00
9270,2022-12-14,屏東縣,75歲以上,81.40,77.00,1.10,68.30,40.10,4.90,0.00,0.00
9517,2022-12-05,屏東縣,全區,93.00,87.70,0.80,73.30,0.00,0.00,0.00,0.00
9518,2022-12-05,屏東縣,6個月-4歲,42.90,17.90,0.00,0.00,0.00,0.00,0.00,0.00
9519,2022-12-05,屏東縣,5-11歲,89.60,70.70,0.00,0.20,0.00,0.00,0.00,0.00
9520,2022-12-05,屏東縣,12-17歲,96.30,90.20,0.70,64.90,0.00,0.00,0.00,0.00
9521,2022-12-05,屏東縣,18-29歲,100.80,96.40,0.60,82.20,0.00,0.00,0.00,0.00
9522,2022-12-05,屏東縣,30-49歲,99.30,94.90,0.80,83.30,0.00,0.00,0.00,0.00
9523,2022-12-05,屏東縣,50-64歲,91.20,87.70,0.90,79.00,23.00,0.00,0.00,0.00
9524,2022-12-05,屏東縣,65-74歲,91.60,88.70,1.20,81.60,46.70,4.70,0.00,0.00
9525,2022-12-05,屏東縣,75歲以上,82.50,77.40,1.10,68.50,39.90,4.50,0.00,0.00
9772,2022-11-28,屏東縣,全區,93.00,87.60,0.80,73.10,0.00,0.00,0.00,0.00
9773,2022-11-28,屏東縣,6個月-4歲,42.60,17.10,0.00,0.00,0.00,0.00,0.00,0.00
9774,2022-11-28,屏東縣,5-11歲,89.60,70.40,0.00,0.00,0.00,0.00,0.00,0.00
9775,2022-11-28,屏東縣,12-17歲,96.40,90.10,0.70,63.60,0.00,0.00,0.00,0.00
9776,2022-11-28,屏東縣,18-29歲,100.80,96.40,0.60,82.10,0.00,0.00,0.00,0.00
9777,2022-11-28,屏東縣,30-49歲,99.30,94.90,0.80,83.20,0.00,0.00,0.00,0.00
9778,2022-11-28,屏東縣,50-64歲,91.20,87.70,0.90,78.90,22.60,0.00,0.00,0.00
9779,2022-11-28,屏東縣,65-74歲,91.50,88.70,1.20,81.40,46.40,4.50,0.00,0.00
9780,2022-11-28,屏東縣,75歲以上,82.40,77.20,1.10,68.20,39.60,4.20,0.00,0.00
10027,2022-11-21,屏東縣,全區,93.00,87.60,0.80,73.10,0.00,0.00,0.00,0.00
10028,2022-11-21,屏東縣,6個月-4歲,42.40,16.40,0.00,0.00,0.00,0.00,0.00,0.00
10029,2022-11-21,屏東縣,5-11歲,89.60,70.20,0.00,0.00,0.00,0.00,0.00,0.00
10030,2022-11-21,屏東縣,12-17歲,96.50,90.00,0.70,63.60,0.00,0.00,0.00,0.00
10031,2022-11-21,屏東縣,18-29歲,100.90,96.50,0.60,82.10,0.00,0.00,0.00,0.00
10032,2022-11-21,屏東縣,30-49歲,99.20,94.90,0.80,83.10,0.00,0.00,0.00,0.00
10033,2022-11-21,屏東縣,50-64歲,91.20,87.70,0.90,78.90,22.30,0.00,0.00,0.00
10034,2022-11-21,屏東縣,65-74歲,91.40,88.60,1.20,81.30,46.10,4.20,0.00,0.00
10035,2022-11-21,屏東縣,75歲以上,82.40,77.10,1.10,68.10,39.30,3.90,0.00,0.00
10282,2022-11-14,屏東縣,全區,93.00,87.50,0.80,72.80,0.00,0.00,0.00,0.00
10283,2022-11-14,屏東縣,6個月-4歲,41.80,15.50,0.00,0.00,0.00,0.00,0.00,0.00
10284,2022-11-14,屏東縣,5-11歲,89.70,69.80,0.00,0.00,0.00,0.00,0.00,0.00
10285,2022-11-14,屏東縣,12-17歲,96.70,90.10,0.70,63.60,0.00,0.00,0.00,0.00
10286,2022-11-14,屏東縣,18-29歲,101.00,96.40,0.60,82.10,0.00,0.00,0.00,0.00
10287,2022-11-14,屏東縣,30-49歲,99.20,94.80,0.80,82.90,0.00,0.00,0.00,0.00
10288,2022-11-14,屏東縣,50-64歲,91.20,87.70,0.90,78.20,21.40,0.00,0.00,0.00
10289,2022-11-14,屏東縣,65-74歲,91.10,88.50,1.20,81.20,45.30,3.80,0.00,0.00
10290,2022-11-14,屏東縣,75歲以上,81.90,77.00,1.10,67.90,38.70,3.60,0.00,0.00
10537,2022-11-07,屏東縣,全區,92.90,87.40,0.80,72.70,0.00,0.00,0.00,0.00
10538,2022-11-07,屏東縣,6個月-4歲,41.00,14.50,0.00,0.00,0.00,0.00,0.00,0.00
10539,2022-11-07,屏東縣,5-11歲,89.70,69.60,0.00,0.00,0.00,0.00,0.00,0.00
10540,2022-11-07,屏東縣,12-17歲,96.30,89.70,0.70,63.30,0.00,0.00,0.00,0.00
10541,2022-11-07,屏東縣,18-29歲,100.80,96.20,0.60,81.80,0.00,0.00,0.00,0.00
10542,2022-11-07,屏東縣,30-49歲,99.20,94.80,0.80,82.90,0.00,0.00,0.00,0.00
10543,2022-11-07,屏東縣,50-64歲,91.10,87.60,1.00,78.10,20.10,0.00,0.00,0.00
10544,2022-11-07,屏東縣,65-74歲,91.40,88.70,1.20,81.30,44.80,3.50,0.00,0.00
10545,2022-11-07,屏東縣,75歲以上,82.10,77.10,1.10,67.90,38.30,3.20,0.00,0.00
