UID,發佈統計日期,縣市,年齡層,第1劑接種率,第2劑接種率,基礎加強劑接種率,第1次追加劑接種率,第2次追加劑接種率,第3次追加劑接種率,第4次追加劑接種率,第5次追加劑接種率
7549,2023-02-06,台東縣,全區,87.10,81.30,1.00,67.50,17.10,0.00,0.00,0.00
7550,2023-02-06,台東縣,6個月-4歲,33.70,15.70,0.80,0.00,0.00,0.00,0.00,0.00
7551,2023-02-06,台東縣,5-11歲,83.10,65.20,0.00,30.60,0.00,0.00,0.00,0.00
7552,2023-02-06,台東縣,12-17歲,95.60,88.40,0.10,69.60,21.60,0.00,0.00,0.00
7553,2023-02-06,台東縣,18-29歲,95.70,90.60,0.80,74.40,10.90,0.00,0.00,0.00
7554,2023-02-06,台東縣,30-49歲,91.10,86.10,1.10,73.50,14.20,0.00,0.00,0.00
7555,2023-02-06,台東縣,50-64歲,87.30,83.10,1.20,72.30,19.80,0.00,0.00,0.00
7556,2023-02-06,台東縣,65-74歲,85.90,82.50,1.30,73.60,30.40,5.40,0.00,0.00
7557,2023-02-06,台東縣,75歲以上,78.60,73.20,1.40,62.40,28.10,4.70,0.00,0.00
7804,2023-01-30,台東縣,全區,87.20,81.30,1.00,67.50,16.90,0.00,0.00,0.00
7805,2023-01-30,台東縣,6個月-4歲,33.70,15.50,0.80,0.00,0.00,0.00,0.00,0.00
7806,2023-01-30,台東縣,5-11歲,83.10,65.20,0.00,30.30,0.00,0.00,0.00,0.00
7807,2023-01-30,台東縣,12-17歲,95.70,88.40,0.10,69.70,21.60,0.00,0.00,0.00
7808,2023-01-30,台東縣,18-29歲,95.80,90.70,0.80,74.40,10.50,0.00,0.00,0.00
7809,2023-01-30,台東縣,30-49歲,91.10,86.20,1.10,73.50,14.00,0.00,0.00,0.00
7810,2023-01-30,台東縣,50-64歲,87.30,83.00,1.20,72.20,19.70,0.00,0.00,0.00
7811,2023-01-30,台東縣,65-74歲,85.90,82.50,1.30,73.60,30.20,5.30,0.00,0.00
7812,2023-01-30,台東縣,75歲以上,78.70,73.20,1.40,62.40,28.00,4.60,0.00,0.00
8059,2023-01-16,台東縣,全區,87.20,81.30,1.00,67.40,16.40,0.00,0.00,0.00
8060,2023-01-16,台東縣,6個月-4歲,33.80,15.20,0.70,0.00,0.00,0.00,0.00,0.00
8061,2023-01-16,台東縣,5-11歲,83.40,65.40,0.00,29.90,0.00,0.00,0.00,0.00
8062,2023-01-16,台東縣,12-17歲,95.70,88.50,0.10,69.70,21.40,0.00,0.00,0.00
8063,2023-01-16,台東縣,18-29歲,95.80,90.70,0.80,74.30,9.90,0.00,0.00,0.00
8064,2023-01-16,台東縣,30-49歲,91.10,86.20,1.10,73.40,13.50,0.00,0.00,0.00
8065,2023-01-16,台東縣,50-64歲,87.40,83.10,1.20,72.10,19.20,0.00,0.00,0.00
8066,2023-01-16,台東縣,65-74歲,85.70,82.30,1.30,73.30,29.80,4.90,0.00,0.00
8067,2023-01-16,台東縣,75歲以上,78.50,73.00,1.40,62.10,27.30,4.30,0.00,0.00
8314,2023-01-09,台東縣,全區,87.10,81.20,1.00,67.10,0.00,0.00,0.00,0.00
8315,2023-01-09,台東縣,6個月-4歲,33.00,13.70,0.40,0.00,0.00,0.00,0.00,0.00
8316,2023-01-09,台東縣,5-11歲,83.60,65.00,0.00,28.70,0.00,0.00,0.00,0.00
8317,2023-01-09,台東縣,12-17歲,95.60,88.30,0.10,67.30,0.00,0.00,0.00,0.00
8318,2023-01-09,台東縣,18-29歲,95.60,90.50,0.80,74.00,0.00,0.00,0.00,0.00
8319,2023-01-09,台東縣,30-49歲,91.10,86.10,1.10,73.30,0.00,0.00,0.00,0.00
8320,2023-01-09,台東縣,50-64歲,87.30,83.00,1.20,72.10,18.60,0.00,0.00,0.00
8321,2023-01-09,台東縣,65-74歲,85.90,82.40,1.30,73.40,29.40,4.30,0.00,0.00
8322,2023-01-09,台東縣,75歲以上,78.70,73.20,1.40,62.20,27.00,3.80,0.00,0.00
8569,2023-01-02,台東縣,全區,87.10,81.20,1.00,67.10,0.00,0.00,0.00,0.00
8570,2023-01-02,台東縣,6個月-4歲,33.00,13.70,0.40,0.00,0.00,0.00,0.00,0.00
8571,2023-01-02,台東縣,5-11歲,83.60,65.00,0.00,28.70,0.00,0.00,0.00,0.00
8572,2023-01-02,台東縣,12-17歲,95.60,88.30,0.10,67.30,0.00,0.00,0.00,0.00
8573,2023-01-02,台東縣,18-29歲,95.60,90.50,0.80,74.00,0.00,0.00,0.00,0.00
8574,2023-01-02,台東縣,30-49歲,91.10,86.20,1.10,73.30,0.00,0.00,0.00,0.00
8575,2023-01-02,台東縣,50-64歲,87.30,83.00,1.20,72.00,17.90,0.00,0.00,0.00
8576,2023-01-02,台東縣,65-74歲,85.90,82.40,1.30,73.30,28.90,3.70,0.00,0.00
8577,2023-01-02,台東縣,75歲以上,78.40,72.90,1.40,61.90,26.50,3.40,0.00,0.00
8824,2022-12-26,台東縣,全區,87.10,81.10,1.00,66.50,0.00,0.00,0.00,0.00
8825,2022-12-26,台東縣,6個月-4歲,32.90,13.30,0.30,0.00,0.00,0.00,0.00,0.00
8826,2022-12-26,台東縣,5-11歲,83.60,63.90,0.00,20.60,0.00,0.00,0.00,0.00
8827,2022-12-26,台東縣,12-17歲,95.60,88.10,0.10,65.70,0.00,0.00,0.00,0.00
8828,2022-12-26,台東縣,18-29歲,95.70,90.60,0.80,74.00,0.00,0.00,0.00,0.00
8829,2022-12-26,台東縣,30-49歲,91.10,86.20,1.10,73.20,0.00,0.00,0.00,0.00
8830,2022-12-26,台東縣,50-64歲,87.30,83.00,1.20,72.00,17.50,0.00,0.00,0.00
8831,2022-12-26,台東縣,65-74歲,85.80,82.40,1.30,73.20,28.50,3.40,0.00,0.00
8832,2022-12-26,台東縣,75歲以上,78.30,72.80,1.40,61.70,26.20,3.20,0.00,0.00
9079,2022-12-19,台東縣,全區,87.10,81.00,1.00,65.30,0.00,0.00,0.00,0.00
9080,2022-12-19,台東縣,6個月-4歲,32.80,12.90,0.20,0.00,0.00,0.00,0.00,0.00
9081,2022-12-19,台東縣,5-11歲,83.50,62.90,0.00,1.90,0.00,0.00,0.00,0.00
9082,2022-12-19,台東縣,12-17歲,95.60,88.00,0.10,63.70,0.00,0.00,0.00,0.00
9083,2022-12-19,台東縣,18-29歲,95.80,90.60,0.80,74.00,0.00,0.00,0.00,0.00
9084,2022-12-19,台東縣,30-49歲,91.20,86.20,1.10,73.20,0.00,0.00,0.00,0.00
9085,2022-12-19,台東縣,50-64歲,87.30,83.00,1.20,71.90,17.10,0.00,0.00,0.00
9086,2022-12-19,台東縣,65-74歲,85.80,82.40,1.30,73.10,28.30,3.20,0.00,0.00
9087,2022-12-19,台東縣,75歲以上,78.20,72.70,1.40,61.60,26.00,3.00,0.00,0.00
9334,2022-12-14,台東縣,全區,87.10,81.00,1.00,65.20,0.00,0.00,0.00,0.00
9335,2022-12-14,台東縣,6個月-4歲,32.80,12.70,0.20,0.00,0.00,0.00,0.00,0.00
9336,2022-12-14,台東縣,5-11歲,83.50,62.60,0.00,1.30,0.00,0.00,0.00,0.00
9337,2022-12-14,台東縣,12-17歲,95.70,88.00,0.10,63.10,0.00,0.00,0.00,0.00
9338,2022-12-14,台東縣,18-29歲,95.80,90.70,0.80,74.00,0.00,0.00,0.00,0.00
9339,2022-12-14,台東縣,30-49歲,91.20,86.20,1.10,73.20,0.00,0.00,0.00,0.00
9340,2022-12-14,台東縣,50-64歲,87.30,83.00,1.20,71.90,16.90,0.00,0.00,0.00
9341,2022-12-14,台東縣,65-74歲,85.80,82.30,1.30,73.10,28.10,3.10,0.00,0.00
9342,2022-12-14,台東縣,75歲以上,78.20,72.60,1.40,61.50,25.90,2.90,0.00,0.00
9589,2022-12-05,台東縣,全區,88.60,82.20,1.00,66.20,0.00,0.00,0.00,0.00
9590,2022-12-05,台東縣,6個月-4歲,32.40,11.50,0.10,0.00,0.00,0.00,0.00,0.00
9591,2022-12-05,台東縣,5-11歲,83.70,62.00,0.00,0.10,0.00,0.00,0.00,0.00
9592,2022-12-05,台東縣,12-17歲,95.70,88.00,0.10,63.00,0.00,0.00,0.00,0.00
9593,2022-12-05,台東縣,18-29歲,97.30,91.90,0.80,75.00,0.00,0.00,0.00,0.00
9594,2022-12-05,台東縣,30-49歲,94.30,89.10,1.10,75.60,0.00,0.00,0.00,0.00
9595,2022-12-05,台東縣,50-64歲,88.20,83.50,1.20,72.50,17.30,0.00,0.00,0.00
9596,2022-12-05,台東縣,65-74歲,86.80,83.20,1.30,73.60,27.70,2.90,0.00,0.00
9597,2022-12-05,台東縣,75歲以上,79.00,73.00,1.40,61.70,25.70,2.60,0.00,0.00
9844,2022-11-28,台東縣,全區,88.60,82.20,1.00,66.10,0.00,0.00,0.00,0.00
9845,2022-11-28,台東縣,6個月-4歲,32.20,11.20,0.00,0.00,0.00,0.00,0.00,0.00
9846,2022-11-28,台東縣,5-11歲,83.70,61.70,0.00,0.00,0.00,0.00,0.00,0.00
9847,2022-11-28,台東縣,12-17歲,95.80,88.10,0.10,63.00,0.00,0.00,0.00,0.00
9848,2022-11-28,台東縣,18-29歲,97.30,92.00,0.80,75.00,0.00,0.00,0.00,0.00
9849,2022-11-28,台東縣,30-49歲,94.30,89.10,1.10,75.50,0.00,0.00,0.00,0.00
9850,2022-11-28,台東縣,50-64歲,88.20,83.50,1.20,72.40,17.00,0.00,0.00,0.00
9851,2022-11-28,台東縣,65-74歲,86.80,83.10,1.30,73.40,27.40,2.70,0.00,0.00
9852,2022-11-28,台東縣,75歲以上,78.80,72.90,1.40,61.50,25.30,2.30,0.00,0.00
10099,2022-11-21,台東縣,全區,88.70,82.10,1.00,66.10,0.00,0.00,0.00,0.00
10100,2022-11-21,台東縣,6個月-4歲,32.00,10.70,0.00,0.00,0.00,0.00,0.00,0.00
10101,2022-11-21,台東縣,5-11歲,83.70,61.60,0.00,0.00,0.00,0.00,0.00,0.00
10102,2022-11-21,台東縣,12-17歲,96.00,88.10,0.10,63.10,0.00,0.00,0.00,0.00
10103,2022-11-21,台東縣,18-29歲,97.40,92.00,0.80,74.90,0.00,0.00,0.00,0.00
10104,2022-11-21,台東縣,30-49歲,94.30,89.10,1.10,75.50,0.00,0.00,0.00,0.00
10105,2022-11-21,台東縣,50-64歲,88.20,83.50,1.20,72.30,16.50,0.00,0.00,0.00
10106,2022-11-21,台東縣,65-74歲,86.80,83.10,1.30,73.30,27.00,2.50,0.00,0.00
10107,2022-11-21,台東縣,75歲以上,78.70,72.70,1.40,61.30,24.90,2.20,0.00,0.00
10354,2022-11-14,台東縣,全區,88.60,82.00,1.00,65.80,0.00,0.00,0.00,0.00
10355,2022-11-14,台東縣,6個月-4歲,31.70,10.20,0.00,0.00,0.00,0.00,0.00,0.00
10356,2022-11-14,台東縣,5-11歲,83.80,61.20,0.00,0.00,0.00,0.00,0.00,0.00
10357,2022-11-14,台東縣,12-17歲,96.00,88.00,0.10,63.10,0.00,0.00,0.00,0.00
10358,2022-11-14,台東縣,18-29歲,97.40,91.90,0.80,74.90,0.00,0.00,0.00,0.00
10359,2022-11-14,台東縣,30-49歲,94.20,88.90,1.10,75.20,0.00,0.00,0.00,0.00
10360,2022-11-14,台東縣,50-64歲,88.10,83.50,1.20,71.60,16.10,0.00,0.00,0.00
10361,2022-11-14,台東縣,65-74歲,86.50,83.00,1.40,73.20,26.70,2.30,0.00,0.00
10362,2022-11-14,台東縣,75歲以上,78.30,72.60,1.40,61.10,24.60,2.00,0.00,0.00
10609,2022-11-07,台東縣,全區,88.60,81.90,1.00,65.70,0.00,0.00,0.00,0.00
10610,2022-11-07,台東縣,6個月-4歲,31.30,9.60,0.00,0.00,0.00,0.00,0.00,0.00
10611,2022-11-07,台東縣,5-11歲,84.00,61.10,0.00,0.00,0.00,0.00,0.00,0.00
10612,2022-11-07,台東縣,12-17歲,95.60,87.70,0.10,62.90,0.00,0.00,0.00,0.00
10613,2022-11-07,台東縣,18-29歲,97.30,91.70,0.80,74.60,0.00,0.00,0.00,0.00
10614,2022-11-07,台東縣,30-49歲,94.20,88.90,1.10,75.20,0.00,0.00,0.00,0.00
10615,2022-11-07,台東縣,50-64歲,88.10,83.40,1.20,71.50,15.60,0.00,0.00,0.00
10616,2022-11-07,台東縣,65-74歲,86.80,83.20,1.40,73.30,26.40,2.20,0.00,0.00
10617,2022-11-07,台東縣,75歲以上,78.50,72.60,1.40,61.10,24.40,1.90,0.00,0.00
